condition,trial,beta,g,alpha,delay_ms,phi_final,phi_mean,phi_max,stability
TDAH,59,0.40452009391019067,1.6527806998035297,7.268641643210735e-12,120.3839168530289,6.390731171489472e-10,1.254283960480451e-08,4.15280398573697e-08,0.9999999879297009
TDAH,60,0.39030488006595515,1.8608578668448164,7.296212270271359e-12,116.31941790032069,2.373161642621294e-10,1.5898393062135e-08,4.80760140454466e-08,0.9999999824543798
TDAH,61,0.3843696014816148,1.9025566468310378,7.742841519235765e-12,119.1344307008407,5.6744918554623655e-11,7.910438301775065e-09,4.48608571148574e-08,0.9999999863093549
TDAH,62,0.4655422069266372,1.8432871733040892,8.235760789185713e-12,110.76084480869265,1.074513623423406e-09,1.3843321227149919e-08,4.178671092115802e-08,0.9999999883025498
TDAH,63,0.3979040008156571,1.5823515403462978,7.405893376678082e-12,102.46946831836286,5.619590417779069e-10,9.562407241861954e-09,4.0813565041657485e-08,0.9999999883697442
TDAH,64,0.405919860892704,1.8511981013609087,7.848058450467484e-12,109.83118361094921,2.2247554919682305e-11,7.3037223211935076e-09,3.789333505363262e-08,0.9999999871368189
TDAH,65,0.4463048239861808,1.654073628453074,7.645165098726095e-12,105.23723861663487,4.336571223825944e-11,7.019230760958327e-09,4.2468390643730606e-08,0.9999999873319342
TDAH,66,0.4050121707016883,1.8631459370969055,7.542701025810364e-12,106.1654701659101,1.7004051772511846e-10,9.819743698098663e-09,3.8030333644624936e-08,0.9999999868726863
TDAH,67,0.40342649304815015,1.8233879846302712,7.043962128256816e-12,116.87341016470394,2.0645942986424066e-10,1.0965045045219688e-08,3.349791054381703e-08,0.9999999879988398
TDAH,68,0.3903516792198747,1.7459014394919754,7.253233105688221e-12,112.46857468650832,2.1831243655218986e-11,8.436217180217297e-09,4.242550569693552e-08,0.9999999859467008
TDAH,69,0.45610687688421153,1.6532598884442542,7.932758993787882e-12,109.30596253758009,5.51840586407902e-09,1.3134932381351744e-08,4.566175193110111e-08,0.9999999886060199
TDAH,70,0.43182520870512636,1.8279793510097229,7.229127657789451e-12,104.5231465273308,2.7109228157656997e-10,9.076741527124504e-09,3.819154686984477e-08,0.9999999885037775
TDAH,71,0.4588492325353151,1.573896944516171,7.55893058901258e-12,118.01611478890327,2.711433116398747e-10,1.1359895311589528e-08,4.247648952982396e-08,0.9999999864014995
TDAH,72,0.44379267380812815,1.8805855953275015,7.267589031035035e-12,101.70024556177503,1.2276309209882567e-09,1.2931640306516402e-08,3.651032894476249e-08,0.999999989976868
TDAH,73,0.45163192133330293,1.6656021436167447,7.753369565891494e-12,116.3820855165059,5.040827269305804e-10,7.425430032744797e-09,3.677881193059962e-08,0.9999999895844237
TDAH,74,0.4506584317445705,1.7071306362014937,7.177394761030118e-12,119.35594253582995,3.375221908841819e-10,9.528773747309728e-09,4.004609759124678e-08,0.9999999883607035
TDAH,75,0.38729159721630557,1.6607268612939192,8.31167023499558e-12,101.74619300718521,1.8249396572426581e-10,8.963521598758809e-09,3.711252204863168e-08,0.9999999881086598
TDAH,76,0.4154526024058664,1.6361416311012908,8.316593445639354e-12,109.54210321241074,1.342944199937306e-09,1.2060138856634575e-08,4.025018765337214e-08,0.9999999884446037
TDAH,77,0.3945312210418373,1.7049710739991712,7.213218583613078e-12,110.54320782847115,1.7843364469887894e-10,9.770973666908004e-09,3.982442326398062e-08,0.9999999876017237
TDAH,78,0.42889935687268355,1.6921576545987436,8.547509589630785e-12,104.26897563650469,3.30548611661943e-10,1.2368298880558979e-08,3.517713781089289e-08,0.9999999871702651
TDAH,79,0.4007367340942098,1.7061373396679038,8.061143079852502e-12,116.12516547873952,8.908524489156606e-10,1.0545855145945253e-08,4.3874419511294694e-08,0.9999999873121977
TDAH,80,0.39854229135554414,1.7306892863605614,8.437130774891141e-12,121.06708300852306,5.707659521590382e-10,1.1135878368139478e-08,3.610973510046918e-08,0.9999999875823696
TDAH,81,0.45641066913520545,1.834572733867728,7.42336452229886e-12,114.09291329176096,1.1973335713491037e-10,8.09133615160505e-09,4.447895935613341e-08,0.9999999868225973
TDAH,82,0.4089756016371331,1.5918450412162002,8.008154686679225e-12,101.0768420766274,4.4899196895844e-10,9.879554911792385e-09,3.8361121393755664e-08,0.9999999888740033
TDAH,83,0.4191501453465257,1.579874755393219,8.061207022394524e-12,109.2649312823322,1.1160083095130085e-09,1.2573079403481072e-08,4.0916948655600614e-08,0.9999999886701215
TDAH,84,0.39869535177394627,1.5942275782616837,7.895132097929287e-12,104.55061716309793,2.7912878456225474e-10,8.85285714402274e-09,3.876463421135835e-08,0.9999999887769603
TDAH,85,0.4579511209306006,1.574990482733752,8.249832837465929e-12,118.27675109009627,2.7393946954086412e-11,6.638462657903703e-09,4.256344624710069e-08,0.9999999870133118
TDAH,86,0.4607446038516415,1.7265018188350312,7.118596355342712e-12,112.8090989480343,3.6376520257773896e-10,9.982106221900259e-09,4.179194552945132e-08,0.9999999871687336
TDAH,87,0.397452599045465,1.7777544113292947,7.581973060997367e-12,112.53645548098939,1.1559936615972937e-10,7.89574350461488e-09,3.5964891406582055e-08,0.9999999886094492
TDAH,88,0.3876716681924425,1.7783722170301668,8.37316331535153e-12,101.99719051964938,6.034406313327291e-09,2.5872098758235423e-08,3.8131884662179564e-08,0.9999999897676676
TDAH,89,0.4303015193423309,1.6530669702071512,8.256278794242052e-12,108.68434583836331,4.587841418163521e-09,1.2569508480560375e-08,4.040328269785863e-08,0.999999990063679
TDAH,90,0.3913287136589162,1.6451491109037106,7.835306704421564e-12,110.89137200770321,6.352518454578811e-11,9.554782514867781e-09,3.894559348445872e-08,0.9999999866444418
TDAH,91,0.3833821243638403,1.6128901595275922,7.508618368472669e-12,108.82419308282174,1.2828894959243518e-09,1.218266182120879e-08,4.100893171905043e-08,0.9999999881775495
TDAH,92,0.4147490300486657,1.7760585769577726,7.421748895158265e-12,102.00529299863616,2.074221607309216e-09,1.3782901559202316e-08,4.07413308305187e-08,0.9999999892104073
TDAH,93,0.4547634490474642,1.6408896154114252,7.470244615394263e-12,103.88876239256854,1.5445656695716422e-11,8.002832940927115e-09,4.121022360931354e-08,0.9999999864034956
TDAH,94,0.39070974331883296,1.6555429105720383,7.957785769214789e-12,117.23478531283376,1.0476945574348438e-09,1.0853882921833313e-08,3.847433172724085e-08,0.999999989498629
TDAH,95,0.4069164635803884,1.782662587915781,7.979632626981214e-12,120.96681213164705,1.4401343556716307e-09,2.2924590189024124e-08,4.289663307664122e-08,0.9999999839476068
TDAH,96,0.3993105581412603,1.7350473148342658,7.335590612302082e-12,114.75120152625003,3.909984917619777e-11,7.5196474657444e-09,3.9247628252844e-08,0.9999999873695767
TDAH,97,0.4072212692008541,1.9123304352805133,8.305800741439906e-12,106.65426853807026,6.165728084177668e-10,1.2612610584377592e-08,3.562547950480365e-08,0.9999999892289436
TDAH,98,0.41367037655654804,1.5930828476173373,7.903254872725789e-12,109.56878460389099,1.2472146513081829e-11,6.633781036142065e-09,4.1263890417050836e-08,0.9999999870022185
TDAH,99,0.4418514535395774,1.6408605694415324,7.23653396939948e-12,100.83039059235107,3.9122931784769266e-10,1.2608802785387756e-08,3.6634443515205985e-08,0.9999999863191493
TEA,0,0.7272770552809453,1.8549917566829095,1.2541162429300279e-11,94.35055567491227,1.06838454547344e-10,9.404908715684762e-09,4.5217763159639236e-08,0.9999999854309813
TEA,1,0.8183625181430831,1.5442543920531153,1.4637605208499812e-11,87.47429242756395,3.191000278016819e-10,8.55835053992784e-09,4.050916392045039e-08,0.9999999883524772
TEA,2,0.718778108070971,1.7992143813383992,1.4130626124758191e-11,100.19284441870207,3.8843858720965125e-10,9.425513937166648e-09,3.5144056505714865e-08,0.9999999898270694
TEA,3,0.8459509863671905,1.7794795511179398,1.4675257561204205e-11,87.49012370826956,4.049923520493754e-10,7.757024572183346e-09,3.4669874018807247e-08,0.9999999901166156
TEA,4,0.8668161481118097,1.7368381517333358,1.376240028651773e-11,92.11841620049302,2.9594087589654167e-09,1.4839253441856419e-08,3.9188527012636096e-08,0.9999999899328776
TEA,5,0.7932335135215048,1.856436555309757,1.3653049051368877e-11,90.42755691457256,1.6963592209446008e-10,1.0101947049333333e-08,4.4138533294943426e-08,0.9999999864980329
TEA,6,0.7231507129897659,1.6704877215790175,1.3646962215573086e-11,94.67730970605147,1.759894973822586e-10,1.170240022666278e-08,3.641398183989357e-08,0.9999999862396343
TEA,7,0.7764174435636081,1.6150682108830743,1.2842744423070244e-11,88.57578501238511,2.157121155476243e-11,6.335019048283798e-09,4.384427260355045e-08,0.9999999869991016
TEA,8,0.789790952806583,1.6017313472887724,1.4180112958190614e-11,95.56844434586253,1.3825618528828075e-10,8.49295654228842e-09,3.848546717629943e-08,0.9999999877889375
TEA,9,0.8100872220264607,1.7291564122349787,1.4139977877564948e-11,105.4670868983195,8.726811932414229e-10,1.1482769677481171e-08,3.9215180087391045e-08,0.9999999880769658
TEA,10,0.7567901410959804,1.5694266062517273,1.4451329702671943e-11,97.44733345999258,2.1611252057952946e-10,1.3012415864175026e-08,3.814849771902046e-08,0.9999999856275918
TEA,11,0.7824041728839972,1.7404035101892277,1.4518515967225212e-11,95.36287754631535,9.304280237321187e-11,8.643799847917901e-09,4.292931982258392e-08,0.9999999868073521
TEA,12,0.8331893626461176,1.5847135291566528,1.3550861523922161e-11,89.9254013641716,9.33233568805388e-10,1.0440750438102279e-08,3.765857815704135e-08,0.9999999889061187
TEA,13,0.8384799634684525,1.8758261822132372,1.2912634162622384e-11,101.60781009956757,6.270717903546238e-10,1.5385516553002103e-08,3.788252066171073e-08,0.9999999872196487
TEA,14,0.8312248888206589,1.7077031466568962,1.2812386923852461e-11,89.1256465313429,1.2594852474711758e-09,1.6274008620965326e-08,5.091075773074562e-08,0.9999999854260628
TEA,15,0.7196276079435472,1.5662341596141103,1.305491764659992e-11,87.79609965301164,5.855754493722967e-11,7.595012541623289e-09,3.814520672125861e-08,0.9999999881202736
TEA,16,0.785676140167403,1.730039297739561,1.3398215161746872e-11,101.78910591679369,3.105996962087163e-09,1.182658251265293e-08,4.6432753472960666e-08,0.9999999875849385
TEA,17,0.7229718255594629,1.8760496512309994,1.367537195006077e-11,88.86752293773145,5.675479419141604e-11,7.873619860874431e-09,3.992542290998269e-08,0.9999999871140236
TEA,18,0.791633623621824,1.8320927841064847,1.2342687820071559e-11,99.31913830332665,1.4264050481220194e-10,1.0199102510348263e-08,4.094679958270581e-08,0.9999999862565754
TEA,19,0.8209339137957495,1.6776576518510877,1.232102560583714e-11,99.43176872416376,8.869248508708866e-10,1.4791900618461976e-08,4.162624267918641e-08,0.999999987929954
TEA,20,0.7528668864038173,1.662744150890063,1.4634015261489085e-11,92.68226869707992,1.5653998542982357e-10,7.2180293299957676e-09,3.658859578900141e-08,0.9999999892794073
TEA,21,0.7854939195908275,1.8608755203757432,1.4810413979116098e-11,88.0220617088263,1.1128820144480721e-10,8.995303817154356e-09,4.0365149468603755e-08,0.9999999866474256
TEA,22,0.7867132028322712,1.6400731842910576,1.4041354610295147e-11,94.84298014914037,1.6195817965615944e-10,9.522823637576533e-09,4.31132819037994e-08,0.9999999866350753
TEA,23,0.814410182009992,1.6864363737742047,1.3329583551457574e-11,96.76981028925657,5.765900083726545e-10,1.1016662752772651e-08,4.470297888346488e-08,0.9999999873068092
TEA,24,0.7571169767397589,1.8753706138362103,1.3218333266786039e-11,87.33365831325864,1.8251583366660432e-11,9.30271949610013e-09,3.646276863128141e-08,0.9999999863357834
TEA,25,0.7267337723165144,1.8281002957952663,1.5025070955923e-11,99.28858104317537,3.470555037064341e-10,1.1578903400402903e-08,4.245706320933243e-08,0.9999999865140072
TEA,26,0.7900337022445986,1.6980066588689366,1.3109344046804137e-11,96.0245504549583,4.9040370618383546e-11,7.923191053836406e-09,4.337068522348501e-08,0.9999999866796143
TEA,27,0.7990626781356087,1.720648155984361,1.3508584266170666e-11,90.73975720788965,1.6706853006282107e-10,1.1096129780552774e-08,4.296262229928233e-08,0.9999999859821105
TEA,28,0.7260131557772523,1.7341634848677547,1.2572464752666447e-11,96.9488215243022,4.98375442414821e-10,9.291586592808704e-09,4.2432807078439375e-08,0.999999987593701
TEA,29,0.7327448015855474,1.7416367330648825,1.2707122654630745e-11,94.36153165869878,7.16516454703457e-11,1.0745535950512049e-08,4.692953827983811e-08,0.9999999845031744
TEA,30,0.7411850256963041,1.825875402612177,1.2970750232429257e-11,100.62562974128411,4.4463089286756335e-09,1.7590805731704186e-08,3.7024555753486856e-08,0.9999999906876241
TEA,31,0.8053422428827091,1.828183310072362,1.2539310002729866e-11,100.11064470194493,7.218970484018256e-09,1.3845021165451708e-08,3.6027345770614094e-08,0.9999999912401326
TEA,32,0.8115315103191492,1.8328240730725807,1.502475860872505e-11,104.25988243133537,2.238707940228759e-10,9.2301994673294e-09,4.675859124687384e-08,0.9999999862214299
TEA,33,0.8064376698463674,1.6231569298154074,1.3421467656393279e-11,103.78943618530644,2.4314681430371747e-10,9.51451192759036e-09,4.359703494791788e-08,0.99999998736028
TEA,34,0.7590154431641746,1.8075188061765712,1.4289838088665871e-11,99.06411406643065,1.0272226642532654e-10,8.52590965098424e-09,4.681733956023006e-08,0.9999999861077775
TEA,35,0.8536651495017558,1.7402960625460704,1.49423396728467e-11,87.63377299563665,6.677315046278323e-11,7.4468916087229014e-09,3.6960275348590076e-08,0.9999999885567704
TEA,36,0.7298815931855753,1.6711448487001797,1.2321283073427401e-11,93.6575936929355,1.0034324631918089e-10,7.410151092594703e-09,4.207275040194289e-08,0.9999999873749953
TEA,37,0.8353287484841023,1.8139757362893179,1.3064515336362656e-11,91.13233741795095,5.339006774774833e-09,1.6849528527097744e-08,4.282613997891252e-08,0.9999999894335877
TEA,38,0.8205260480846656,1.5586052442466154,1.4337999815611754e-11,91.65022065940165,1.5785062609400108e-10,8.298453823204322e-09,4.3150286296565754e-08,0.9999999873709705
TEA,39,0.7344397840628032,1.8135221981195015,1.3113214169262766e-11,103.01464224211873,1.8997465419099267e-10,1.1539182031039281e-08,4.5892902700585525e-08,0.9999999852862422
TEA,40,0.717924981885318,1.858339934133495,1.4526771025050864e-11,90.0917178204114,3.976852473106251e-10,8.711314234202423e-09,3.581222142504519e-08,0.9999999894530164
TEA,41,0.8029484231583898,1.832786434074217,1.465389387690449e-11,98.07100354904088,1.554778507538077e-10,7.159746590711122e-09,3.5234333272550056e-08,0.9999999895002648
TEA,42,0.8507377869870112,1.5502514996801764,1.3267146366706414e-11,96.37331401867634,3.152261579854557e-10,1.0424574986045613e-08,3.568481666026354e-08,0.999999987625647
TEA,43,0.7762450206113602,1.8645186204442254,1.3428892531314634e-11,97.16877756206175,4.455798903183079e-11,6.986251301825588e-09,3.8162842859495725e-08,0.9999999884670753
TEA,44,0.8728624766004364,1.6989076029352033,1.4950693214790413e-11,97.60767778987409,1.5850675309690343e-08,2.4635198270180106e-08,4.2369472484730994e-08,0.9999999934082147
TEA,45,0.8714889420734112,1.7703099190091185,1.3441067626208836e-11,99.28897096333792,2.324382660986033e-11,6.740916057535187e-09,3.819496558760772e-08,0.9999999882707419
TEA,46,0.8628239180672735,1.698836956833915,1.260918835719953e-11,101.1185017031726,5.081104134349111e-10,1.1595681726846474e-08,4.739819150090835e-08,0.9999999864079319
TEA,47,0.7318953431637149,1.7866625317618328,1.323145137155602e-11,93.655053116064,1.87316514835581e-09,1.2868898801843541e-08,4.821664884370605e-08,0.9999999864786682
TEA,48,0.7221429934168017,1.5650310926920323,1.3213909509074472e-11,100.75818402353983,2.3975488788082644e-10,9.859005627363797e-09,3.887461060415002e-08,0.9999999882681591
TEA,49,0.7824913287052357,1.6721571486009044,1.3027632790793697e-11,95.3680327076778,6.561966108773303e-10,1.0807133892344215e-08,3.609673009262179e-08,0.9999999899357491
TEA,50,0.8517919534063697,1.6797361923390652,1.2785501150504932e-11,94.07760565960547,1.0680518251936226e-08,1.7228949018890332e-08,4.16492962472567e-08,0.9999999902346958
TEA,51,0.7906501600898354,1.5849761439449646,1.2589030012423617e-11,90.62371793281245,2.3178979633360116e-10,1.176458097447002e-08,4.136286273738164e-08,0.9999999863710445
TEA,52,0.8301899166974247,1.5857302822932076,1.3779531064443839e-11,92.25347566464295,5.799590728111819e-10,1.1829286975414536e-08,4.0658216201473174e-08,0.9999999884891019
TEA,53,0.8417080336193467,1.8657413304129156,1.3454979555199517e-11,96.49626407571367,7.159714658615542e-10,1.0869936002163997e-08,3.884191735958703e-08,0.999999988266994
TEA,54,0.7988478255287466,1.7841855189955973,1.3194983533386043e-11,102.87867207896264,1.8406647045357965e-09,1.130442142659988e-08,4.18504000738632e-08,0.9999999890219603
TEA,55,0.8251430206843885,1.806309331135709,1.390884286188142e-11,89.66960653577765,5.786374968133301e-11,8.25630262813058e-09,3.6748488873972145e-08,0.9999999873699342
TEA,56,0.7182244037234691,1.5480075636852237,1.4391976114248792e-11,100.55130676154761,1.4197854866312516e-10,7.294532569331324e-09,3.4905689745892765e-08,0.9999999896279793
TEA,57,0.7749538812344259,1.811774581111177,1.419284777392103e-11,88.67016177486566,3.439532930782117e-10,1.0540263840904968e-08,4.249700001521509e-08,0.9999999873126889
TEA,58,0.8387599725896204,1.737009016358105,1.4238687454421397e-11,91.62885191452047,2.6842928542566584e-10,9.808410311040036e-09,4.07742235413895e-08,0.9999999881336689
TEA,59,0.7281076230261662,1.538746617682216,1.2848448921749933e-11,101.24888843626384,3.781973540258319e-10,9.85236574889656e-09,4.001197710805637e-08,0.9999999873242164
TEA,60,0.7579861748183937,1.874126245236509,1.3558635250096454e-11,95.6041291047189,2.4764477438149925e-11,7.434565151165637e-09,3.7399900781355176e-08,0.9999999884032792
TEA,61,0.7785074806952831,1.7269029619028753,1.248697478348761e-11,100.78377567660058,9.699410821935015e-10,1.2233567777607981e-08,3.9054784166679685e-08,0.999999988334238
TEA,62,0.7383794904278633,1.6465894897330708,1.2618373464581734e-11,105.5505026988914,1.3203435847823995e-10,7.87085297699705e-09,4.058954346598362e-08,0.9999999881211236
TEA,63,0.7393368878560067,1.5412431860744875,1.3020659851133504e-11,98.75808761612512,3.907539656196989e-10,1.1350062160838415e-08,3.603146733831203e-08,0.9999999884352967
TEA,64,0.7673007452032748,1.8142492574584403,1.3513220926947362e-11,102.30274902978374,8.008056180575354e-11,7.239031613776311e-09,4.0329435001910006e-08,0.9999999881391591
TEA,65,0.8503992783382126,1.8266693397295932,1.2409596950047194e-11,89.32198893653496,2.2641974764127903e-10,8.533784398436698e-09,3.602842956049035e-08,0.9999999892314121
TEA,66,0.825312595497618,1.590297088467327,1.3057120664425351e-11,105.15485682618963,1.844330744232399e-11,6.318143819290846e-09,3.874265623736262e-08,0.9999999880475415
TEA,67,0.8596869290076601,1.717487151791687,1.470092220573138e-11,98.13852714954542,6.334382524789223e-10,1.0100268596144509e-08,3.935768103861211e-08,0.9999999888178804
TEA,68,0.8684481892312292,1.7371245974359713,1.4760149073872303e-11,101.52818128482129,1.0037335412995604e-10,9.185217278720376e-09,4.700996760850625e-08,0.9999999857066069
TEA,69,0.7770435997039057,1.6283346155623752,1.433843075298888e-11,97.6794674417865,1.741060947859245e-10,1.014819278247319e-08,3.8183122501053814e-08,0.9999999877624409
TEA,70,0.8621666718381696,1.7532348438361485,1.4186242211213658e-11,105.95810919117508,1.6733201705282577e-10,8.283328429496946e-09,4.0652728352226534e-08,0.9999999878332185
TEA,71,0.7739608656272124,1.7609791960437644,1.464119126799197e-11,96.48524628938739,4.782129775387129e-10,1.152457127520825e-08,3.7810430533785814e-08,0.9999999877470801
TEA,72,0.8041828848561083,1.6814972890889874,1.4322731488950402e-11,102.01482771623417,6.743945060661217e-10,1.3616744571974367e-08,4.44994806524898e-08,0.9999999868369391
TEA,73,0.856862956706381,1.583944524396832,1.4391948697445363e-11,90.95603607367659,1.4867937297828575e-09,1.4622062721566311e-08,4.041666085568865e-08,0.9999999883911047
TEA,74,0.8047920254095609,1.7146625603245371,1.4059672290095873e-11,102.47824802066589,5.151001893131781e-09,1.7105075023344404e-08,4.300624436522363e-08,0.9999999888963086
TEA,75,0.8300031764938444,1.7494790034468384,1.5038011215883108e-11,91.5310473758296,2.3575431437159464e-11,7.895735649278388e-09,3.7873468314515325e-08,0.9999999867563172
TEA,76,0.8084726797179632,1.7736372811832244,1.2462269711317354e-11,104.1680549852606,8.802073552652939e-11,6.8521985270856366e-09,4.064435486293657e-08,0.9999999880233069
TEA,77,0.7695039143616013,1.712110396124126,1.2678045884442941e-11,90.48266793553016,1.2114681012095603e-10,7.612942085260199e-09,3.5663482944581054e-08,0.9999999889341037
TEA,78,0.8178747118617922,1.7698080308129673,1.4701528838551055e-11,92.68534510074652,1.8887556848291833e-10,9.651188111085213e-09,4.0140102404889035e-08,0.9999999869162897
TEA,79,0.7359643039431533,1.8649304012115235,1.4975696571636164e-11,97.63208094246673,2.5532399611830494e-09,1.5281067702417276e-08,4.7891550131009916e-08,0.9999999874598359
TEA,80,0.7515660434286826,1.6215747936842124,1.4028733242275716e-11,89.44005420974638,6.166201549731691e-11,7.4316439712882506e-09,4.804989161712478e-08,0.9999999858107256
TEA,81,0.8339178033925851,1.702303443866267,1.3046941696159179e-11,101.05028660291845,1.168865172425984e-10,9.892274435853857e-09,4.04252915807931e-08,0.9999999870978932
TEA,82,0.7366141403753552,1.7742528953121321,1.4361671010613535e-11,99.17280423321262,4.422806842173295e-11,1.0069077654992639e-08,4.009882661416659e-08,0.9999999863709059
TEA,83,0.8380504341710133,1.5847331304118686,1.2335685641407802e-11,101.73649559218012,8.343741709766161e-10,1.1689002393765555e-08,3.539079241460344e-08,0.9999999902921862
TEA,84,0.7738933679577524,1.6472402273739875,1.4192805192829406e-11,90.66459956404148,5.3456729521759565e-11,7.917275678619352e-09,3.49672181833522e-08,0.9999999880429694
TEA,85,0.7562601390425189,1.7856429856402725,1.330573040505519e-11,97.08822379904706,1.348471668383412e-09,9.428409207974966e-09,3.831026898937943e-08,0.9999999894890853
TEA,86,0.8023356614877213,1.5384373324798408,1.4584131232383216e-11,98.84934360198342,2.4632750759712632e-11,1.0403145750230959e-08,3.952103128161594e-08,0.9999999857667679
TEA,87,0.8385878560047911,1.8689346306679124,1.449681652032442e-11,99.94154246293856,2.1221762427991258e-10,1.1024595991883096e-08,3.9341465711060734e-08,0.9999999859451616
TEA,88,0.7194409701512471,1.8495986547002563,1.4297222832331187e-11,104.78018366136264,4.413322070549461e-11,8.40322813809926e-09,4.0134635120142393e-08,0.999999986177365
TEA,89,0.8494475881742174,1.6875198035345655,1.3190064532263291e-11,97.83374803624903,1.5340622244414377e-11,6.802394551748803e-09,3.635476452862649e-08,0.9999999887836407
TEA,90,0.8612733693297213,1.8435587428772153,1.2620656777669917e-11,102.54223823319958,5.933313360317795e-10,9.07575106690625e-09,3.5116893110137734e-08,0.999999989801689
TEA,91,0.7749220202486742,1.6104400482697883,1.3020283386599494e-11,89.9126250556858,4.952919195609281e-09,1.3310651070967625e-08,4.172748820981927e-08,0.9999999895829158
TEA,92,0.8629128960610253,1.7423466124547629,1.2900138833414642e-11,95.3130836755924,3.303216450996635e-09,1.2520091204683905e-08,3.5694095147200366e-08,0.9999999895290496
TEA,93,0.840923409052915,1.7088526570587403,1.4083020940545822e-11,105.01260648988172,1.7358555076989975e-10,1.0537377596570418e-08,3.990678404859704e-08,0.9999999871970388
TEA,94,0.8277301459252557,1.7633232653098676,1.3841659349229529e-11,100.11642154230793,6.408789238971248e-11,8.974847899264046e-09,4.323889101622199e-08,0.9999999864359208
TEA,95,0.8611255029591277,1.5558613466983047,1.4895708435470583e-11,91.87185049779362,1.1520595352726469e-10,1.0828291005287293e-08,3.798534943562727e-08,0.9999999864780915
TEA,96,0.8277030157854114,1.765768051137122,1.33971270005858e-11,92.91155237020575,2.612862048846544e-11,7.559188236220287e-09,4.038900708707498e-08,0.9999999871472599
TEA,97,0.7173253032380337,1.7071974953283067,1.2756930553368751e-11,90.13549456006926,4.3680924868728856e-11,6.973519980601396e-09,3.979254400332259e-08,0.9999999876950371
TEA,98,0.765693209687064,1.5900376210149552,1.478986118377129e-11,88.64476819318872,1.0767668887709809e-10,1.394614361845145e-08,4.156089030994521e-08,0.9999999829150922
TEA,99,0.8482989058724716,1.8619023038561693,1.4658346688275364e-11,95.76425430590874,2.9258460113404384e-10,7.815143423196396e-09,3.801922491378606e-08,0.9999999887647085
Superdotado,0,0.870829395716524,1.7295273760761045,3.2396379254333353e-12,88.45548909937756,1.5426732432280647e-10,9.413935238014849e-09,3.9650637999248066e-08,0.9999999876245199
Superdotado,1,0.9,1.6311157606338471,2.891347318675448e-12,86.89514846591393,1.7714979215395955e-10,9.860635324764915e-09,4.6373281560092564e-08,0.9999999859936539
Superdotado,2,0.8609417434658805,1.5279982560338252,2.920611624778732e-12,87.16942397762284,1.471514412029799e-10,1.0134912651721339e-08,3.669120650512621e-08,0.9999999874144655
Superdotado,3,0.9,1.7483150079425385,2.8567449592797647e-12,83.08606671589698,2.4195380076509605e-10,1.0534563073798633e-08,3.754176085247189e-08,0.9999999879692346
Superdotado,4,0.884042027849713,1.8530210175023254,2.8728310773092627e-12,99.5811188608806,7.759640985715616e-10,1.3048345253611173e-08,3.924657342047793e-08,0.9999999881859584
Superdotado,5,0.886536406579863,1.5244231992432478,3.27426324474536e-12,89.05570799216308,1.6474580187438606e-09,1.1189308041706593e-08,4.633212605067546e-08,0.9999999867729394
Superdotado,6,0.8868754449631081,1.7369149949211269,3.1178244536843488e-12,97.46806996829051,2.803087902001363e-10,1.0472886697745004e-08,3.9658517071727636e-08,0.9999999869606928
Superdotado,7,0.8816782358504254,1.7011529555860545,3.262560379996856e-12,99.39722420871561,5.610740373283158e-10,1.087484286526086e-08,3.833419650833936e-08,0.999999988927677
Superdotado,8,0.8417542347691327,1.566303054826234,3.1993891249497064e-12,97.70386675787414,2.3860524771945287e-10,8.355276011936519e-09,4.006682150938376e-08,0.9999999881633804
Superdotado,9,0.8554923757933387,1.6833051029712534,3.0326612656558597e-12,87.96487735446433,2.941567876750978e-11,8.666132011041796e-09,4.270567100375242e-08,0.9999999863352331
Superdotado,10,0.9,1.7023456035738576,3.2239202102630556e-12,90.03818856634926,6.296406096293373e-11,7.814718300862781e-09,3.951211207254256e-08,0.9999999879088503
Superdotado,11,0.9,1.739820169356386,2.9966502093810843e-12,89.95012353726605,3.925152861177603e-11,6.8251030957527176e-09,3.824657152143969e-08,0.9999999883951566
Superdotado,12,0.9,1.654085136362766,2.833609311192784e-12,86.51150592457,1.2130144319219748e-10,9.88723566144146e-09,3.7310534189695496e-08,0.9999999874895918
Superdotado,13,0.9,1.7410020470967227,3.0019019588009443e-12,98.60735699602512,1.3831992452333828e-11,6.504120136786471e-09,3.962430281021073e-08,0.9999999876993703
Superdotado,14,0.775148842991996,1.587109165939153,3.3594888497420275e-12,98.24283051494852,4.758100382939521e-11,7.629575988473007e-09,4.218885385583356e-08,0.9999999867934595
Superdotado,15,0.9,1.5657166583328401,2.89906612135441e-12,87.8752045138019,2.429343506120626e-11,6.435668854735829e-09,3.5908696529309807e-08,0.9999999887365748
Superdotado,16,0.7885629746395972,1.6326290395308525,3.0224835589450818e-12,86.65495455341554,3.2452735672409585e-11,7.386212993472945e-09,4.1247713111617844e-08,0.99999998729379
Superdotado,17,0.8751247456098511,1.7384754873432118,3.0654543383469523e-12,98.2653159193152,2.2117573222816963e-10,1.08339277153236e-08,3.7018895006434524e-08,0.9999999877636511
Superdotado,18,0.8985383902963463,1.633396193375144,3.000340681440434e-12,89.8923210555478,3.963775556751147e-09,1.3175540928928651e-08,4.1046333451435936e-08,0.9999999892519168
Superdotado,19,0.8982699365754401,1.6128519020030165,2.8285857072552473e-12,86.29457459185316,1.2488905416227562e-09,1.85577192496814e-08,3.893651201760961e-08,0.9999999875860349
